idPk;cost;warranty;inStock;timeDelevery;warrantyImported;usefulLife;spareParts;primaryFunctionalities;secondlyFunctionalities;brand;model;height;width;deep;weight;Items_idPk
992;"¢8 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Permitir el apoyo del usuario mientras camina.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1140
993;"¢48 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Permite al usuario poder realizar su necesidad fisiológica dentro del mismo, el producto es de alta resistencia y durabilidad al ser fabricado de acero inoxidable, y de fácil manejo y limpieza.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1141
994;"¢28 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Sostener bolsas médicas ya sea suero, sangre u otro líquido.";"No brinda información";" No se especifican.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1142
995;"¢15 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Sostener bolsas médicas ya sea suero, sangre u otro líquido.";"No brinda información";" No se especifican.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1143
996;"¢170 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Aspira las flemas, incluye el vaso portador";"No brinda información";" Vacutec";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1144
997;"¢60 mil colones la unidad";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Permitir el desplazamiento del usuario.";"No brinda información";" Drive";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1145
998;"¢675 mil colones por mes.";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Compresor Oxígeno";"No brinda información";" Visión Air";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1146
999;"¢675 mil colones por mes.";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Compresor Oxígeno";"No brinda información";" New Life Elite";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1147
1000;"¢45 mil colones por mes.";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Compresor Oxígeno";"No brinda información";" Visión Air";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1148
1001;"¢45 mil colones por mes.";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Compresor Oxígeno";"No brinda información";" Devilbiss";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1149
1002;"¢45 mil colones por mes.";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Compresor Oxígeno";"No brinda información";" New Life Elite";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1150
1003;"¢25 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Elevar la altura del servicio sanitario con apoya brazos para aSi mejorar la comodidad del usuario.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1151
1004;"¢32 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Elevar la altura del servicio sanitario con apoya brazos para aSi mejorar la comodidad del usuario.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1152
1005;"¢65 mil";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Permite el descanso adecuado del usuario.";"No brinda información";" Drive";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1153
1006;"¢13 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Aparato acústico usado en medicina, cardiología, enfermería, kinesiología, fonoaudiología y veterinaria, para la auscultación o para oír los sonidos internos del cuerpo.";"No brinda información";" No se especifican.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1154
1007;"¢58 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Permite al usuario poder comer desde la comodidad de su cama.";"No brinda información";" No se especifican.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1155
1008;"¢20 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Permite al usuario poder comer desde la comodidad de su cama.";"No brinda información";" No se especifican.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1156
1009;"¢145 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Permite al usuario desplazarse";"No brinda información";" Drive";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1157
1010;"¢140 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"No brinda información";"No brinda información";" Drive";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1158
