idPk;code;name;description;observations;image1;image2;image3;visibility;isProduct;onDateUpdated;onDateCreated;daysToOperations;typeDeficiency;age;sex;isForPregnant;isApproved;isChecked;isDeleted;organizationsIdFk
1087;"No brinda información";"Bastón con asiento";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1088;"No brinda información";"Sillas Ruedas tipo inodoro";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1089;"No brinda información";"Inodoro Portatil 3 en 1 con ruedas";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1090;"No brinda información";"Tracción cervical";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1091;"No brinda información";"Inmovilizador de dedos";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1092;"No brinda información";"Silla Ruedas sencilla";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1093;"No brinda información";"Baston 4 puntos";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1094;"No brinda información";"Alquiler de andadera";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1095;"No brinda información";"Pedal de ejercicio";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1096;"No brinda información";"Muslera elástica";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1097;"No brinda información";"Almohada ortopedica";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1098;"No brinda información";"Gigante suero";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1099;"No brinda información";"Inmovilizador tobillo corto";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1100;"No brinda información";"Andadera Plegable Bariatrica";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1101;"No brinda información";"silla ruedas para solo transporte";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1102;"No brinda información";"Bolsas para agua caliente";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1103;"No brinda información";"Cabestrillo";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
1104;"No brinda información";"Mascarilla para nebulizar";"No se especifica información.";"La empresa no mostró interés en ser parte del inventario, se llamó en repetidas ocasiones a Gabriela Cerdas, Gerente General de Grupomo, no obstante, nunca nos pudo atender al teléfono, se nos indicó que se enviará correo con la solicitud (gabriela@grupomo.com) lo cual aSi se hizo, sin embargo, no hubo respuesta alguna. Se hace la observación que la información que aquí se recoge fue tomada de la página de la empresa: http://www.grupomo.com/productos_nivel2.php?categoria=17";"imagen";"imagen";"imagen";1;0;2018-02-12 12:14:27;2018-02-12 12:14:27;{};"No brinda información.";{"'age'": "'Depende de la valoración médica.'"};2;1;1;1;0;18
